City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,<tr>,<td>,</td>,</tr>,Column1
398,haines junction,68,CA,1528905526,52,60.75,-137.51,42.79,2.62,<tr>,<td>,</td>,</tr>,<tr><td>397</td><td>ternate</td><td>90</td><td>PH</td><td>1528902000</td><td>100</td><td>14.29</td><td>120.72</td><td>77</td><td>10.29</td></tr>
399,zagora,75,HR,1528903800,73,46.19,15.87,71.6,2.24,<tr>,<td>,</td>,</tr>,<tr><td>398</td><td>haines junction</td><td>68</td><td>CA</td><td>1528905526</td><td>52</td><td>60.75</td><td>-137.51</td><td>42.79</td><td>2.62</td></tr>
400,zhongxing,8,CN,1528905527,69,32.02,116.14,74.29,7.99,<tr>,<td>,</td>,</tr>,<tr><td>399</td><td>zagora</td><td>75</td><td>HR</td><td>1528903800</td><td>73</td><td>46.19</td><td>15.87</td><td>71.6</td><td>2.24</td></tr>
401,snezhnogorsk,75,RU,1528903800,70,69.19,33.23,42.8,2.24,<tr>,<td>,</td>,</tr>,<tr><td>400</td><td>zhongxing</td><td>8</td><td>CN</td><td>1528905527</td><td>69</td><td>32.02</td><td>116.14</td><td>74.29</td><td>7.99</td></tr>
402,sola,75,FI,1528903200,76,62.78,29.36,50,10.29,<tr>,<td>,</td>,</tr>,<tr><td>401</td><td>snezhnogorsk</td><td>75</td><td>RU</td><td>1528903800</td><td>70</td><td>69.19</td><td>33.23</td><td>42.8</td><td>2.24</td></tr>
403,sioux lookout,20,CA,1528902000,59,50.1,-91.92,66.2,4.7,<tr>,<td>,</td>,</tr>,<tr><td>402</td><td>sola</td><td>75</td><td>FI</td><td>1528903200</td><td>76</td><td>62.78</td><td>29.36</td><td>50</td><td>10.29</td></tr>
404,sur,0,OM,1528905530,82,22.57,59.53,89.32,4.85,<tr>,<td>,</td>,</tr>,<tr><td>403</td><td>sioux lookout</td><td>20</td><td>CA</td><td>1528902000</td><td>59</td><td>50.1</td><td>-91.92</td><td>66.2</td><td>4.7</td></tr>
405,utete,12,TZ,1528905531,51,-7.99,38.76,81.76,6.08,<tr>,<td>,</td>,</tr>,<tr><td>404</td><td>sur</td><td>0</td><td>OM</td><td>1528905530</td><td>82</td><td>22.57</td><td>59.53</td><td>89.32</td><td>4.85</td></tr>
406,saint-joseph,75,FR,1528903800,60,43.56,6.97,71.6,4.7,<tr>,<td>,</td>,</tr>,<tr><td>405</td><td>utete</td><td>12</td><td>TZ</td><td>1528905531</td><td>51</td><td>-7.99</td><td>38.76</td><td>81.76</td><td>6.08</td></tr>
407,sadao,75,TH,1528902000,83,6.63,100.42,82.4,2.24,<tr>,<td>,</td>,</tr>,<tr><td>406</td><td>saint-joseph</td><td>75</td><td>FR</td><td>1528903800</td><td>60</td><td>43.56</td><td>6.97</td><td>71.6</td><td>4.7</td></tr>
408,petropavlovsk-kamchatskiy,90,RU,1528902000,86,53.05,158.65,41,2.24,<tr>,<td>,</td>,</tr>,<tr><td>407</td><td>sadao</td><td>75</td><td>TH</td><td>1528902000</td><td>83</td><td>6.63</td><td>100.42</td><td>82.4</td><td>2.24</td></tr>
409,vestmanna,92,FO,1528903200,93,62.16,-7.17,48.2,19.46,<tr>,<td>,</td>,</tr>,<tr><td>408</td><td>petropavlovsk-kamchatskiy</td><td>90</td><td>RU</td><td>1528902000</td><td>86</td><td>53.05</td><td>158.65</td><td>41</td><td>2.24</td></tr>
410,chifeng,8,CN,1528905536,90,42.27,118.96,52.42,0.72,<tr>,<td>,</td>,</tr>,<tr><td>409</td><td>vestmanna</td><td>92</td><td>FO</td><td>1528903200</td><td>93</td><td>62.16</td><td>-7.17</td><td>48.2</td><td>19.46</td></tr>
411,grants pass,90,US,1528901760,50,42.44,-123.33,59,2.62,<tr>,<td>,</td>,</tr>,<tr><td>410</td><td>chifeng</td><td>8</td><td>CN</td><td>1528905536</td><td>90</td><td>42.27</td><td>118.96</td><td>52.42</td><td>0.72</td></tr>
412,lampazos de naranjo,0,MX,1528905536,57,27.02,-100.51,82.93,6.76,<tr>,<td>,</td>,</tr>,<tr><td>411</td><td>grants pass</td><td>90</td><td>US</td><td>1528901760</td><td>50</td><td>42.44</td><td>-123.33</td><td>59</td><td>2.62</td></tr>
413,salym,48,RU,1528905536,51,60.06,71.48,60.61,5.08,<tr>,<td>,</td>,</tr>,<tr><td>412</td><td>lampazos de naranjo</td><td>0</td><td>MX</td><td>1528905536</td><td>57</td><td>27.02</td><td>-100.51</td><td>82.93</td><td>6.76</td></tr>
414,verkh-chebula,0,RU,1528905536,75,56.03,87.61,67.36,2.73,<tr>,<td>,</td>,</tr>,<tr><td>413</td><td>salym</td><td>48</td><td>RU</td><td>1528905536</td><td>51</td><td>60.06</td><td>71.48</td><td>60.61</td><td>5.08</td></tr>
415,tsiroanomandidy,64,MG,1528905537,36,-18.77,46.05,71.86,4.97,<tr>,<td>,</td>,</tr>,<tr><td>414</td><td>verkh-chebula</td><td>0</td><td>RU</td><td>1528905536</td><td>75</td><td>56.03</td><td>87.61</td><td>67.36</td><td>2.73</td></tr>
416,lagoa,20,PT,1528903800,56,37.14,-8.45,71.6,10.29,<tr>,<td>,</td>,</tr>,<tr><td>415</td><td>tsiroanomandidy</td><td>64</td><td>MG</td><td>1528905537</td><td>36</td><td>-18.77</td><td>46.05</td><td>71.86</td><td>4.97</td></tr>
417,les cayes,88,HT,1528905538,92,18.19,-73.75,82.93,22.41,<tr>,<td>,</td>,</tr>,<tr><td>416</td><td>lagoa</td><td>20</td><td>PT</td><td>1528903800</td><td>56</td><td>37.14</td><td>-8.45</td><td>71.6</td><td>10.29</td></tr>
418,mackay,75,CA,1528902000,81,53.65,-115.58,50,3.36,<tr>,<td>,</td>,</tr>,<tr><td>417</td><td>les cayes</td><td>88</td><td>HT</td><td>1528905538</td><td>92</td><td>18.19</td><td>-73.75</td><td>82.93</td><td>22.41</td></tr>
419,treuchtlingen,75,DE,1528903200,67,48.96,10.91,60.8,8.05,<tr>,<td>,</td>,</tr>,<tr><td>418</td><td>mackay</td><td>75</td><td>CA</td><td>1528902000</td><td>81</td><td>53.65</td><td>-115.58</td><td>50</td><td>3.36</td></tr>
420,witney,40,GB,1528903200,56,51.78,-1.49,69.8,16.11,<tr>,<td>,</td>,</tr>,<tr><td>419</td><td>treuchtlingen</td><td>75</td><td>DE</td><td>1528903200</td><td>67</td><td>48.96</td><td>10.91</td><td>60.8</td><td>8.05</td></tr>
421,tabou,0,CI,1528905538,100,4.42,-7.36,80.86,9.78,<tr>,<td>,</td>,</tr>,<tr><td>420</td><td>witney</td><td>40</td><td>GB</td><td>1528903200</td><td>56</td><td>51.78</td><td>-1.49</td><td>69.8</td><td>16.11</td></tr>
422,koson,0,UZ,1528902000,19,39.04,65.59,89.6,9.17,<tr>,<td>,</td>,</tr>,<tr><td>421</td><td>tabou</td><td>0</td><td>CI</td><td>1528905538</td><td>100</td><td>4.42</td><td>-7.36</td><td>80.86</td><td>9.78</td></tr>
423,burewala,0,PK,1528905539,34,30.16,72.68,95.62,7.2,<tr>,<td>,</td>,</tr>,<tr><td>422</td><td>koson</td><td>0</td><td>UZ</td><td>1528902000</td><td>19</td><td>39.04</td><td>65.59</td><td>89.6</td><td>9.17</td></tr>
424,aksum,80,ET,1528905539,94,14.12,38.72,61.15,3.4,<tr>,<td>,</td>,</tr>,<tr><td>423</td><td>burewala</td><td>0</td><td>PK</td><td>1528905539</td><td>34</td><td>30.16</td><td>72.68</td><td>95.62</td><td>7.2</td></tr>
425,iquitos,20,PE,1528902000,74,-3.75,-73.25,84.2,4.7,<tr>,<td>,</td>,</tr>,<tr><td>424</td><td>aksum</td><td>80</td><td>ET</td><td>1528905539</td><td>94</td><td>14.12</td><td>38.72</td><td>61.15</td><td>3.4</td></tr>
426,bealanana,20,MG,1528905541,53,-14.54,48.75,69.07,6.98,<tr>,<td>,</td>,</tr>,<tr><td>425</td><td>iquitos</td><td>20</td><td>PE</td><td>1528902000</td><td>74</td><td>-3.75</td><td>-73.25</td><td>84.2</td><td>4.7</td></tr>
427,linqiong,92,CN,1528902000,83,30.42,103.46,75.2,6.71,<tr>,<td>,</td>,</tr>,<tr><td>426</td><td>bealanana</td><td>20</td><td>MG</td><td>1528905541</td><td>53</td><td>-14.54</td><td>48.75</td><td>69.07</td><td>6.98</td></tr>
428,bonaventure,75,CA,1528902000,32,48.04,-65.49,66.2,8.05,<tr>,<td>,</td>,</tr>,<tr><td>427</td><td>linqiong</td><td>92</td><td>CN</td><td>1528902000</td><td>83</td><td>30.42</td><td>103.46</td><td>75.2</td><td>6.71</td></tr>
429,ostrovnoy,92,RU,1528905546,82,68.05,39.51,36.58,18.28,<tr>,<td>,</td>,</tr>,<tr><td>428</td><td>bonaventure</td><td>75</td><td>CA</td><td>1528902000</td><td>32</td><td>48.04</td><td>-65.49</td><td>66.2</td><td>8.05</td></tr>
430,narsaq,40,GL,1528905000,43,60.91,-46.05,55.4,9.17,<tr>,<td>,</td>,</tr>,<tr><td>429</td><td>ostrovnoy</td><td>92</td><td>RU</td><td>1528905546</td><td>82</td><td>68.05</td><td>39.51</td><td>36.58</td><td>18.28</td></tr>
431,richards bay,0,ZA,1528905547,75,-28.77,32.06,68.53,1.72,<tr>,<td>,</td>,</tr>,<tr><td>430</td><td>narsaq</td><td>40</td><td>GL</td><td>1528905000</td><td>43</td><td>60.91</td><td>-46.05</td><td>55.4</td><td>9.17</td></tr>
432,antofagasta,40,CL,1528902000,67,-23.65,-70.4,57.2,8.05,<tr>,<td>,</td>,</tr>,<tr><td>431</td><td>richards bay</td><td>0</td><td>ZA</td><td>1528905547</td><td>75</td><td>-28.77</td><td>32.06</td><td>68.53</td><td>1.72</td></tr>
433,yeniseysk,8,RU,1528905547,71,58.45,92.17,63.49,2.84,<tr>,<td>,</td>,</tr>,<tr><td>432</td><td>antofagasta</td><td>40</td><td>CL</td><td>1528902000</td><td>67</td><td>-23.65</td><td>-70.4</td><td>57.2</td><td>8.05</td></tr>
434,taguatinga,20,BR,1528902000,36,-15.83,-48.06,78.8,5.82,<tr>,<td>,</td>,</tr>,<tr><td>433</td><td>yeniseysk</td><td>8</td><td>RU</td><td>1528905547</td><td>71</td><td>58.45</td><td>92.17</td><td>63.49</td><td>2.84</td></tr>
435,port-gentil,20,GA,1528902000,78,-0.72,8.78,82.4,16.11,<tr>,<td>,</td>,</tr>,<tr><td>434</td><td>taguatinga</td><td>20</td><td>BR</td><td>1528902000</td><td>36</td><td>-15.83</td><td>-48.06</td><td>78.8</td><td>5.82</td></tr>
436,yulara,0,AU,1528902000,56,-25.24,130.99,41,4.7,<tr>,<td>,</td>,</tr>,<tr><td>435</td><td>port-gentil</td><td>20</td><td>GA</td><td>1528902000</td><td>78</td><td>-0.72</td><td>8.78</td><td>82.4</td><td>16.11</td></tr>
437,adrar,0,DZ,1528902000,12,27.87,-0.29,109.4,11.41,<tr>,<td>,</td>,</tr>,<tr><td>436</td><td>yulara</td><td>0</td><td>AU</td><td>1528902000</td><td>56</td><td>-25.24</td><td>130.99</td><td>41</td><td>4.7</td></tr>
438,samur,0,RU,1528905549,84,41.83,48.49,71.23,13.13,<tr>,<td>,</td>,</tr>,<tr><td>437</td><td>adrar</td><td>0</td><td>DZ</td><td>1528902000</td><td>12</td><td>27.87</td><td>-0.29</td><td>109.4</td><td>11.41</td></tr>
439,chicla,20,PE,1528905550,74,-11.71,-76.27,43.69,2.39,<tr>,<td>,</td>,</tr>,<tr><td>438</td><td>samur</td><td>0</td><td>RU</td><td>1528905549</td><td>84</td><td>41.83</td><td>48.49</td><td>71.23</td><td>13.13</td></tr>
440,tombouctou,24,ML,1528905550,18,16.77,-3.01,110.65,4.74,<tr>,<td>,</td>,</tr>,<tr><td>439</td><td>chicla</td><td>20</td><td>PE</td><td>1528905550</td><td>74</td><td>-11.71</td><td>-76.27</td><td>43.69</td><td>2.39</td></tr>
441,pyaozerskiy,48,RU,1528905550,57,65.83,31.17,49,3.96,<tr>,<td>,</td>,</tr>,<tr><td>440</td><td>tombouctou</td><td>24</td><td>ML</td><td>1528905550</td><td>18</td><td>16.77</td><td>-3.01</td><td>110.65</td><td>4.74</td></tr>
442,vagur,92,FO,1528905550,97,61.47,-6.81,49.63,27.89,<tr>,<td>,</td>,</tr>,<tr><td>441</td><td>pyaozerskiy</td><td>48</td><td>RU</td><td>1528905550</td><td>57</td><td>65.83</td><td>31.17</td><td>49</td><td>3.96</td></tr>
443,yar-sale,76,RU,1528905551,89,66.83,70.83,36.22,14.81,<tr>,<td>,</td>,</tr>,<tr><td>442</td><td>vagur</td><td>92</td><td>FO</td><td>1528905550</td><td>97</td><td>61.47</td><td>-6.81</td><td>49.63</td><td>27.89</td></tr>
444,ust-nera,48,RU,1528905551,65,64.57,143.24,46.93,1.72,<tr>,<td>,</td>,</tr>,<tr><td>443</td><td>yar-sale</td><td>76</td><td>RU</td><td>1528905551</td><td>89</td><td>66.83</td><td>70.83</td><td>36.22</td><td>14.81</td></tr>
445,solnechnyy,0,RU,1528905551,78,50.72,136.64,51.52,4.18,<tr>,<td>,</td>,</tr>,<tr><td>444</td><td>ust-nera</td><td>48</td><td>RU</td><td>1528905551</td><td>65</td><td>64.57</td><td>143.24</td><td>46.93</td><td>1.72</td></tr>
446,san patricio,0,PY,1528905551,74,-26.98,-56.83,51.79,4.63,<tr>,<td>,</td>,</tr>,<tr><td>445</td><td>solnechnyy</td><td>0</td><td>RU</td><td>1528905551</td><td>78</td><td>50.72</td><td>136.64</td><td>51.52</td><td>4.18</td></tr>
447,angoram,88,PG,1528905555,100,-4.06,144.07,74.47,1.95,<tr>,<td>,</td>,</tr>,<tr><td>446</td><td>san patricio</td><td>0</td><td>PY</td><td>1528905551</td><td>74</td><td>-26.98</td><td>-56.83</td><td>51.79</td><td>4.63</td></tr>
448,champerico,90,MX,1528900860,94,16.38,-93.6,71.6,2.62,<tr>,<td>,</td>,</tr>,<tr><td>447</td><td>angoram</td><td>88</td><td>PG</td><td>1528905555</td><td>100</td><td>-4.06</td><td>144.07</td><td>74.47</td><td>1.95</td></tr>
449,san policarpo,80,PH,1528905556,100,12.18,125.51,78.43,7.76,<tr>,<td>,</td>,</tr>,<tr><td>448</td><td>champerico</td><td>90</td><td>MX</td><td>1528900860</td><td>94</td><td>16.38</td><td>-93.6</td><td>71.6</td><td>2.62</td></tr>
450,port-cartier,40,CA,1528902000,47,50.03,-66.88,55.4,16.11,<tr>,<td>,</td>,</tr>,<tr><td>449</td><td>san policarpo</td><td>80</td><td>PH</td><td>1528905556</td><td>100</td><td>12.18</td><td>125.51</td><td>78.43</td><td>7.76</td></tr>
451,tateyama,12,JP,1528905556,100,36.66,137.31,49.45,1.95,<tr>,<td>,</td>,</tr>,<tr><td>450</td><td>port-cartier</td><td>40</td><td>CA</td><td>1528902000</td><td>47</td><td>50.03</td><td>-66.88</td><td>55.4</td><td>16.11</td></tr>
452,mandalgovi,8,MN,1528905556,35,45.76,106.27,62.59,6.64,<tr>,<td>,</td>,</tr>,<tr><td>451</td><td>tateyama</td><td>12</td><td>JP</td><td>1528905556</td><td>100</td><td>36.66</td><td>137.31</td><td>49.45</td><td>1.95</td></tr>
453,bartica,75,GY,1528902000,78,6.41,-58.62,82.4,9.17,<tr>,<td>,</td>,</tr>,<tr><td>452</td><td>mandalgovi</td><td>8</td><td>MN</td><td>1528905556</td><td>35</td><td>45.76</td><td>106.27</td><td>62.59</td><td>6.64</td></tr>
454,bathsheba,20,BB,1528902000,66,13.22,-59.52,86,25.28,<tr>,<td>,</td>,</tr>,<tr><td>453</td><td>bartica</td><td>75</td><td>GY</td><td>1528902000</td><td>78</td><td>6.41</td><td>-58.62</td><td>82.4</td><td>9.17</td></tr>
455,bueu,0,ES,1528903800,53,42.33,-8.79,71.6,16.11,<tr>,<td>,</td>,</tr>,<tr><td>454</td><td>bathsheba</td><td>20</td><td>BB</td><td>1528902000</td><td>66</td><td>13.22</td><td>-59.52</td><td>86</td><td>25.28</td></tr>
456,chaltyr,0,RU,1528905557,21,47.28,39.48,87.43,3.74,<tr>,<td>,</td>,</tr>,<tr><td>455</td><td>bueu</td><td>0</td><td>ES</td><td>1528903800</td><td>53</td><td>42.33</td><td>-8.79</td><td>71.6</td><td>16.11</td></tr>
457,prince rupert,90,CA,1528902000,93,54.32,-130.32,53.6,6.93,<tr>,<td>,</td>,</tr>,<tr><td>456</td><td>chaltyr</td><td>0</td><td>RU</td><td>1528905557</td><td>21</td><td>47.28</td><td>39.48</td><td>87.43</td><td>3.74</td></tr>
458,plouzane,90,FR,1528903800,63,48.38,-4.62,66.2,8.05,<tr>,<td>,</td>,</tr>,<tr><td>457</td><td>prince rupert</td><td>90</td><td>CA</td><td>1528902000</td><td>93</td><td>54.32</td><td>-130.32</td><td>53.6</td><td>6.93</td></tr>
459,belaya gora,36,RU,1528905558,35,68.54,146.19,62.77,4.07,<tr>,<td>,</td>,</tr>,<tr><td>458</td><td>plouzane</td><td>90</td><td>FR</td><td>1528903800</td><td>63</td><td>48.38</td><td>-4.62</td><td>66.2</td><td>8.05</td></tr>
460,tongren,12,CN,1528905558,85,27.72,109.18,67.9,1.95,<tr>,<td>,</td>,</tr>,<tr><td>459</td><td>belaya gora</td><td>36</td><td>RU</td><td>1528905558</td><td>35</td><td>68.54</td><td>146.19</td><td>62.77</td><td>4.07</td></tr>
461,narsimhapur,88,IN,1528905558,78,17.14,74.26,76,9.22,<tr>,<td>,</td>,</tr>,<tr><td>460</td><td>tongren</td><td>12</td><td>CN</td><td>1528905558</td><td>85</td><td>27.72</td><td>109.18</td><td>67.9</td><td>1.95</td></tr>
462,sao joao da barra,0,BR,1528902000,43,-21.64,-41.05,87.8,5.82,<tr>,<td>,</td>,</tr>,<tr><td>461</td><td>narsimhapur</td><td>88</td><td>IN</td><td>1528905558</td><td>78</td><td>17.14</td><td>74.26</td><td>76</td><td>9.22</td></tr>
463,mamakan,32,RU,1528905559,83,57.82,114.02,51.7,2.06,<tr>,<td>,</td>,</tr>,<tr><td>462</td><td>sao joao da barra</td><td>0</td><td>BR</td><td>1528902000</td><td>43</td><td>-21.64</td><td>-41.05</td><td>87.8</td><td>5.82</td></tr>
464,inirida,80,CO,1528905559,84,3.87,-67.92,80.32,2.95,<tr>,<td>,</td>,</tr>,<tr><td>463</td><td>mamakan</td><td>32</td><td>RU</td><td>1528905559</td><td>83</td><td>57.82</td><td>114.02</td><td>51.7</td><td>2.06</td></tr>
465,payo,56,ID,1528905559,84,-3.75,103.64,77.98,4.74,<tr>,<td>,</td>,</tr>,<tr><td>464</td><td>inirida</td><td>80</td><td>CO</td><td>1528905559</td><td>84</td><td>3.87</td><td>-67.92</td><td>80.32</td><td>2.95</td></tr>
466,san carlos de bariloche,75,AR,1528902000,86,-41.13,-71.31,26.6,10.29,<tr>,<td>,</td>,</tr>,<tr><td>465</td><td>payo</td><td>56</td><td>ID</td><td>1528905559</td><td>84</td><td>-3.75</td><td>103.64</td><td>77.98</td><td>4.74</td></tr>
467,piacabucu,44,BR,1528905560,57,-10.41,-36.43,84.37,15.48,<tr>,<td>,</td>,</tr>,<tr><td>466</td><td>san carlos de bariloche</td><td>75</td><td>AR</td><td>1528902000</td><td>86</td><td>-41.13</td><td>-71.31</td><td>26.6</td><td>10.29</td></tr>
468,auki,44,NG,1528905560,55,12.18,6.51,94.81,1.61,<tr>,<td>,</td>,</tr>,<tr><td>467</td><td>piacabucu</td><td>44</td><td>BR</td><td>1528905560</td><td>57</td><td>-10.41</td><td>-36.43</td><td>84.37</td><td>15.48</td></tr>
469,ambon,90,FR,1528903800,64,47.55,-2.56,69.8,8.05,<tr>,<td>,</td>,</tr>,<tr><td>468</td><td>auki</td><td>44</td><td>NG</td><td>1528905560</td><td>55</td><td>12.18</td><td>6.51</td><td>94.81</td><td>1.61</td></tr>
470,bilibino,0,RU,1528905560,60,68.06,166.44,52.33,1.95,<tr>,<td>,</td>,</tr>,<tr><td>469</td><td>ambon</td><td>90</td><td>FR</td><td>1528903800</td><td>64</td><td>47.55</td><td>-2.56</td><td>69.8</td><td>8.05</td></tr>
471,jiangyou,92,CN,1528905561,64,31.78,104.73,73.3,4.18,<tr>,<td>,</td>,</tr>,<tr><td>470</td><td>bilibino</td><td>0</td><td>RU</td><td>1528905560</td><td>60</td><td>68.06</td><td>166.44</td><td>52.33</td><td>1.95</td></tr>
472,ambilobe,8,MG,1528905561,44,-13.19,49.05,80.95,13.8,<tr>,<td>,</td>,</tr>,<tr><td>471</td><td>jiangyou</td><td>92</td><td>CN</td><td>1528905561</td><td>64</td><td>31.78</td><td>104.73</td><td>73.3</td><td>4.18</td></tr>
473,shebunino,0,RU,1528905561,69,57.66,40.04,59.98,14.14,<tr>,<td>,</td>,</tr>,<tr><td>472</td><td>ambilobe</td><td>8</td><td>MG</td><td>1528905561</td><td>44</td><td>-13.19</td><td>49.05</td><td>80.95</td><td>13.8</td></tr>
474,broome,20,GB,1528903200,52,52.47,1.45,71.6,11.41,<tr>,<td>,</td>,</tr>,<tr><td>473</td><td>shebunino</td><td>0</td><td>RU</td><td>1528905561</td><td>69</td><td>57.66</td><td>40.04</td><td>59.98</td><td>14.14</td></tr>
475,biedenkopf,75,DE,1528903200,71,50.92,8.53,59,6.93,<tr>,<td>,</td>,</tr>,<tr><td>474</td><td>broome</td><td>20</td><td>GB</td><td>1528903200</td><td>52</td><td>52.47</td><td>1.45</td><td>71.6</td><td>11.41</td></tr>
476,aquiraz,20,BR,1528905600,52,-3.9,-38.39,87.8,19.46,<tr>,<td>,</td>,</tr>,<tr><td>475</td><td>biedenkopf</td><td>75</td><td>DE</td><td>1528903200</td><td>71</td><td>50.92</td><td>8.53</td><td>59</td><td>6.93</td></tr>
477,karangasem,20,ID,1528905563,100,-6.7,108.49,81.4,15.7,<tr>,<td>,</td>,</tr>,<tr><td>476</td><td>aquiraz</td><td>20</td><td>BR</td><td>1528905600</td><td>52</td><td>-3.9</td><td>-38.39</td><td>87.8</td><td>19.46</td></tr>
478,boca do acre,76,BR,1528905563,77,-8.76,-67.39,83.56,2.84,<tr>,<td>,</td>,</tr>,<tr><td>477</td><td>karangasem</td><td>20</td><td>ID</td><td>1528905563</td><td>100</td><td>-6.7</td><td>108.49</td><td>81.4</td><td>15.7</td></tr>
479,la antigua,48,CO,1528905564,94,6.72,-76.08,68.35,1.5,<tr>,<td>,</td>,</tr>,<tr><td>478</td><td>boca do acre</td><td>76</td><td>BR</td><td>1528905563</td><td>77</td><td>-8.76</td><td>-67.39</td><td>83.56</td><td>2.84</td></tr>
480,sibolga,76,ID,1528905564,94,1.74,98.78,74.56,1.95,<tr>,<td>,</td>,</tr>,<tr><td>479</td><td>la antigua</td><td>48</td><td>CO</td><td>1528905564</td><td>94</td><td>6.72</td><td>-76.08</td><td>68.35</td><td>1.5</td></tr>
481,glebychevo,68,RU,1528905564,46,60.44,28.72,60.79,4.63,<tr>,<td>,</td>,</tr>,<tr><td>480</td><td>sibolga</td><td>76</td><td>ID</td><td>1528905564</td><td>94</td><td>1.74</td><td>98.78</td><td>74.56</td><td>1.95</td></tr>
482,campos altos,0,BR,1528905564,62,-19.7,-46.17,79.69,6.42,<tr>,<td>,</td>,</tr>,<tr><td>481</td><td>glebychevo</td><td>68</td><td>RU</td><td>1528905564</td><td>46</td><td>60.44</td><td>28.72</td><td>60.79</td><td>4.63</td></tr>
483,santiago del estero,0,AR,1528905565,49,-27.8,-64.26,52.33,6.2,<tr>,<td>,</td>,</tr>,<tr><td>482</td><td>campos altos</td><td>0</td><td>BR</td><td>1528905564</td><td>62</td><td>-19.7</td><td>-46.17</td><td>79.69</td><td>6.42</td></tr>
484,banff,24,CA,1528905565,36,51.18,-115.57,48.01,2.17,<tr>,<td>,</td>,</tr>,<tr><td>483</td><td>santiago del estero</td><td>0</td><td>AR</td><td>1528905565</td><td>49</td><td>-27.8</td><td>-64.26</td><td>52.33</td><td>6.2</td></tr>
485,santa helena,36,BR,1528905565,71,-2.23,-45.3,88.51,6.53,<tr>,<td>,</td>,</tr>,<tr><td>484</td><td>banff</td><td>24</td><td>CA</td><td>1528905565</td><td>36</td><td>51.18</td><td>-115.57</td><td>48.01</td><td>2.17</td></tr>
486,lewiston,1,US,1528901760,55,46.42,-117.02,64.4,4.7,<tr>,<td>,</td>,</tr>,<tr><td>485</td><td>santa helena</td><td>36</td><td>BR</td><td>1528905565</td><td>71</td><td>-2.23</td><td>-45.3</td><td>88.51</td><td>6.53</td></tr>
487,bouna,0,CI,1528905567,78,9.27,-3,89.86,4.18,<tr>,<td>,</td>,</tr>,<tr><td>486</td><td>lewiston</td><td>1</td><td>US</td><td>1528901760</td><td>55</td><td>46.42</td><td>-117.02</td><td>64.4</td><td>4.7</td></tr>
488,upington,0,ZA,1528902000,19,-28.46,21.24,69.8,5.82,<tr>,<td>,</td>,</tr>,<tr><td>487</td><td>bouna</td><td>0</td><td>CI</td><td>1528905567</td><td>78</td><td>9.27</td><td>-3</td><td>89.86</td><td>4.18</td></tr>
489,acaponeta,68,MX,1528905567,100,22.49,-105.36,77.35,4.29,<tr>,<td>,</td>,</tr>,<tr><td>488</td><td>upington</td><td>0</td><td>ZA</td><td>1528902000</td><td>19</td><td>-28.46</td><td>21.24</td><td>69.8</td><td>5.82</td></tr>
490,orito,88,CO,1528905567,97,0.67,-76.88,70.42,2.73,<tr>,<td>,</td>,</tr>,<tr><td>489</td><td>acaponeta</td><td>68</td><td>MX</td><td>1528905567</td><td>100</td><td>22.49</td><td>-105.36</td><td>77.35</td><td>4.29</td></tr>
491,vao,0,EE,1528905567,45,59.1,26.19,62.95,5.41,<tr>,<td>,</td>,</tr>,<tr><td>490</td><td>orito</td><td>88</td><td>CO</td><td>1528905567</td><td>97</td><td>0.67</td><td>-76.88</td><td>70.42</td><td>2.73</td></tr>
492,nkhotakota,0,MW,1528905568,74,-12.93,34.3,70.69,6.08,<tr>,<td>,</td>,</tr>,<tr><td>491</td><td>vao</td><td>0</td><td>EE</td><td>1528905567</td><td>45</td><td>59.1</td><td>26.19</td><td>62.95</td><td>5.41</td></tr>
493,boyuibe,90,BO,1528902000,47,-20.43,-63.28,55.4,5.82,<tr>,<td>,</td>,</tr>,<tr><td>492</td><td>nkhotakota</td><td>0</td><td>MW</td><td>1528905568</td><td>74</td><td>-12.93</td><td>34.3</td><td>70.69</td><td>6.08</td></tr>
494,necochea,80,AR,1528905573,81,-38.55,-58.74,50.26,14.03,<tr>,<td>,</td>,</tr>,<tr><td>493</td><td>boyuibe</td><td>90</td><td>BO</td><td>1528902000</td><td>47</td><td>-20.43</td><td>-63.28</td><td>55.4</td><td>5.82</td></tr>
495,paitan,0,CN,1528902000,78,23.49,113.78,77,11.18,<tr>,<td>,</td>,</tr>,<tr><td>494</td><td>necochea</td><td>80</td><td>AR</td><td>1528905573</td><td>81</td><td>-38.55</td><td>-58.74</td><td>50.26</td><td>14.03</td></tr>
496,claresholm,1,CA,1528902000,31,50.02,-113.58,60.8,23.04,<tr>,<td>,</td>,</tr>,<tr><td>495</td><td>paitan</td><td>0</td><td>CN</td><td>1528902000</td><td>78</td><td>23.49</td><td>113.78</td><td>77</td><td>11.18</td></tr>
497,sabha,24,LY,1528905575,10,27.03,14.43,112.45,9.66,<tr>,<td>,</td>,</tr>,<tr><td>496</td><td>claresholm</td><td>1</td><td>CA</td><td>1528902000</td><td>31</td><td>50.02</td><td>-113.58</td><td>60.8</td><td>23.04</td></tr>
498,northam,40,GB,1528903200,77,51.04,-4.21,66.2,12.75,<tr>,<td>,</td>,</tr>,<tr><td>497</td><td>sabha</td><td>24</td><td>LY</td><td>1528905575</td><td>10</td><td>27.03</td><td>14.43</td><td>112.45</td><td>9.66</td></tr>
